"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"805",1,NA,1,1,1,NA,1,NA,0,NA,1,1,1,NA,1,1,NA,1,NA,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,NA,0,0,0,NA,1,1,1,0,1,NA,0,NA,0,NA,1,0,1,NA,1,NA,NA,NA,NA,1,1,1,1,0,1,0,0,0,1,1,1,NA,1,0,NA,1,0,0,NA,1,NA,0,1,0,1,NA,0,0,0,NA,1,1,NA,NA,1,0,0,0
"806",0,NA,1,1,0,0,NA,NA,NA,0,0,0,NA,1,0,0,0,1,1,0,0,NA,0,NA,0,NA,0,1,1,0,NA,NA,1,NA,0,0,0,1,1,1,0,0,NA,1,0,0,0,1,NA,0,0,0,0,1,0,0,0,1,1,1,0,NA,0,1,0,0,0,1,1,0,0,0,0,NA,0,0,0,1,1,0,0,NA,0,1,0,0,0,1,1,0,NA,0,1,1,NA,0,0,1,1,0
"807",0,1,NA,0,0,NA,0,0,1,0,0,1,0,0,1,1,0,NA,0,1,NA,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,NA,0,0,1,0,1,0,NA,0,0,0,1,0,1,0,NA,0,0,0,1,0,NA,1,1,0,1,0,0,0,1,0,0,NA,1,0,1,0,NA,0,0,0,1,NA,NA,0,1,0,0,NA,0,NA,0,1,0,0,1,0,0,0,0,0,0,NA,1
"808",1,NA,1,1,1,1,1,0,1,NA,1,0,1,0,1,0,NA,1,0,0,NA,0,NA,NA,1,1,NA,NA,1,NA,1,0,NA,0,1,0,1,0,NA,1,NA,NA,0,0,1,NA,1,1,0,1,1,0,0,0,0,NA,0,0,1,1,0,0,1,NA,NA,0,1,0,1,1,1,0,1,NA,NA,0,1,NA,0,0,1,NA,1,0,1,0,NA,0,1,0,NA,0,1,0,0,0,1,0,NA,NA
"809",1,1,1,1,0,NA,1,0,NA,0,1,0,1,1,NA,1,1,0,0,0,1,0,1,0,0,1,0,0,0,NA,1,0,1,1,0,NA,1,0,NA,1,1,0,NA,1,0,1,1,1,NA,NA,1,1,1,0,NA,1,0,0,1,1,NA,0,1,0,0,1,1,0,1,1,NA,1,1,0,NA,1,1,NA,NA,1,1,NA,1,0,0,1,1,NA,0,NA,1,NA,1,1,NA,1,NA,0,NA,1
"810",0,NA,1,0,1,1,0,0,1,0,0,1,1,0,1,NA,NA,NA,0,1,0,NA,1,0,1,1,0,0,NA,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,NA,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,NA,0,0,NA,0,0,0,1,0,0,1,NA,NA,0,1,1,0,NA,1,0,NA,0,0,0,0,1
"811",NA,0,NA,NA,0,0,0,NA,0,0,NA,1,1,0,0,0,0,NA,0,0,0,1,NA,0,0,NA,0,0,NA,NA,0,1,1,0,NA,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,NA,0,1,1,0,NA,0,0,0,0,0,0,NA,1,0,0,0,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,NA,0,0,1,0,0,0,NA,0,0,NA
"812",1,1,0,0,NA,0,0,0,0,0,1,1,0,0,0,0,NA,0,0,0,NA,1,0,0,0,0,0,0,1,0,1,NA,0,0,NA,0,1,0,0,0,1,NA,0,0,0,NA,1,0,NA,0,NA,NA,0,0,0,0,NA,0,1,0,1,NA,0,0,0,NA,1,0,1,0,NA,1,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,NA,0,1,0,1,NA,0,0,0,0,NA,0,1,0
"813",1,0,1,0,NA,0,1,0,0,0,1,0,1,0,NA,0,1,0,0,0,NA,0,1,NA,0,0,0,0,0,NA,1,0,0,0,NA,0,1,NA,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,1,0,0,0,1,0,NA,0,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"814",1,NA,0,1,NA,NA,0,0,0,0,1,0,0,1,0,1,0,0,0,0,NA,0,0,1,0,1,0,0,NA,NA,1,0,0,NA,0,0,0,0,0,0,1,0,0,NA,0,NA,0,0,NA,0,1,0,0,1,0,1,0,0,0,1,1,0,0,NA,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,NA,NA,0,1,0,0,NA,0,0,0,0,0,0,1,NA,0,1,0,0,0,0,0,0
"815",0,0,1,1,1,1,NA,NA,0,1,1,0,NA,NA,1,1,1,0,0,1,0,0,0,1,NA,1,0,0,0,1,0,0,NA,1,1,1,1,0,0,1,NA,0,0,NA,1,NA,1,1,NA,1,0,0,NA,NA,1,1,NA,0,0,1,0,NA,0,1,1,NA,0,0,0,1,1,0,0,1,1,1,NA,0,0,1,0,0,0,1,1,1,0,0,0,NA,0,0,1,1,1,1,0,NA,0,NA
"816",NA,1,NA,NA,NA,1,NA,0,1,0,1,1,1,1,1,1,0,0,NA,0,0,1,NA,NA,NA,1,0,0,NA,0,0,1,NA,1,1,NA,NA,NA,1,0,1,1,1,1,1,NA,0,1,NA,0,0,1,1,0,0,1,0,0,1,0,NA,1,1,0,0,NA,0,0,1,NA,1,1,1,0,1,1,0,0,1,0,NA,1,NA,NA,1,1,NA,NA,1,0,0,NA,1,1,0,1,0,0,1,0
"817",0,NA,0,0,0,1,NA,0,NA,0,NA,0,NA,1,1,1,1,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,1,1,0,1,1,0,0,0,0,0,0,0,1,NA,0,1,0,0,0,NA,0,NA,1,0,NA,1,NA,0,0,0,0,0,1,0,0,NA,0,0,0,NA,0,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,0,0,0,0
"818",1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,NA,0,0,0,0,1,NA,NA,0,NA,1,0,0,0,0,1,0,1,0,1,1,NA,0,0,0,0,0,NA,NA,NA,1,NA,0,0,0,NA,NA,0,0,0,1,0,NA,0,0,0,0,1,0,0,NA,0,NA,0,0,1,NA,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,NA,0,0,0,0,NA,NA,0,1,0,NA,0,0
"819",1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,1,1,1,1,NA,1,1,1,NA,1,NA,NA,1,1,1,0,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,0,1,1,NA,1,NA,NA,1,1,NA,0,1,1,1,0,NA,1,1,1,1,NA,1,1,1,0,1,1
"820",0,0,1,NA,1,1,1,0,1,1,0,0,NA,NA,1,1,NA,1,1,1,0,NA,1,0,1,1,0,1,1,NA,1,0,1,1,NA,1,1,NA,1,1,0,0,NA,1,1,0,1,0,1,1,0,0,0,0,NA,1,1,0,1,1,0,0,1,1,1,NA,1,0,1,1,NA,0,NA,NA,NA,1,1,1,NA,1,0,NA,1,0,1,0,1,NA,NA,1,0,0,1,0,1,1,NA,1,1,1
"821",0,NA,1,1,0,0,0,1,1,0,1,NA,1,1,0,NA,1,1,1,0,NA,1,0,NA,0,0,0,NA,NA,1,0,NA,0,1,0,0,1,0,1,0,1,1,0,NA,0,0,NA,1,1,1,1,1,0,1,0,0,NA,0,1,0,0,1,NA,1,0,0,1,1,1,1,1,1,0,1,NA,0,1,1,1,NA,1,1,0,0,NA,0,1,0,NA,0,1,NA,1,NA,0,0,1,0,1,NA
"822",0,1,1,0,0,0,0,0,0,NA,0,1,NA,0,0,0,NA,0,0,0,NA,1,1,NA,0,0,NA,NA,NA,NA,0,1,1,NA,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,NA,1,1,0,0,0,0,0,1,NA,0,1,1,0,0,0,1,0,1,0,NA,1,1,0,0,NA,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,1,1,0,0,0,1,NA,0,NA
"823",1,1,NA,NA,0,0,0,NA,NA,0,1,1,0,0,1,0,0,0,0,NA,NA,1,0,NA,0,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,NA,1,NA,NA,0,0,NA,0,0,1,1,1,0,0,0,0,NA,0,0,1,1,1,NA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,NA,0,0,0,NA,0,0,0,0
"824",0,1,0,1,0,1,0,0,0,0,0,1,0,NA,0,1,NA,0,0,0,0,1,0,0,0,1,NA,NA,0,0,1,1,0,0,1,1,1,NA,NA,1,NA,0,0,0,0,NA,1,NA,0,0,0,1,NA,0,0,1,0,0,0,NA,0,0,NA,NA,0,1,1,NA,0,1,0,1,0,0,0,1,1,0,0,1,0,1,NA,0,0,1,1,NA,0,NA,0,0,0,0,0,1,1,0,0,0
"825",NA,0,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,1,0,NA,0,0,1,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,1,NA,0,0,0,1,NA,0,0,0,1,0,NA,0,0,1,0,0,0,0,1,NA,0,0,NA,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,NA,0,1,0,0,0,NA,NA,NA,NA,0,0,0,1,NA,NA,0,0,1,NA,0,0
"826",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,NA,NA,0,1,0,0,NA,NA,0,NA,0,0,0,1,NA,0,0,0,NA,1,0,0,NA,1,0,0,NA,0,NA,1,1,0,NA,1,0,NA,NA,NA,0,1,0,0,NA,NA,0,0,0,0,0,NA,NA,0,1,1,0,NA,0,0,0,1,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,1,1,0,0,NA,NA,0,1,0,NA,0,1
"827",0,NA,0,0,0,NA,NA,1,NA,1,1,0,0,0,NA,0,0,1,0,NA,NA,0,0,0,0,NA,0,NA,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,NA,1,1,0,NA,0,0,NA,0,NA,1,1,1,0,0,NA,0,0,0,0,1,1,1,0,NA,0,NA,0,0,0,1,1,1,NA,0,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,1,1,1
"828",1,0,NA,1,0,0,NA,NA,0,0,1,NA,NA,1,0,NA,0,1,0,0,0,0,1,1,0,0,0,NA,0,0,NA,0,1,1,0,0,0,1,0,NA,0,0,0,NA,0,0,0,1,0,0,0,0,0,1,0,1,0,1,NA,0,0,0,1,1,0,NA,NA,1,0,0,1,0,1,NA,0,NA,0,1,0,NA,1,0,NA,1,NA,NA,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"829",1,1,0,NA,0,0,0,1,0,NA,1,0,NA,1,NA,0,NA,1,0,1,NA,0,0,0,0,0,0,NA,0,NA,1,0,0,1,0,0,0,0,0,1,1,NA,0,1,NA,0,1,1,0,NA,1,0,0,0,0,1,0,0,1,NA,1,1,NA,0,0,0,0,1,1,1,1,NA,NA,0,0,NA,NA,1,0,1,1,NA,NA,0,NA,NA,0,0,0,1,1,NA,0,1,0,0,0,1,0,1
"830",1,NA,1,NA,1,1,0,NA,1,NA,1,NA,NA,0,1,1,NA,NA,0,1,1,0,1,0,1,0,0,0,1,NA,NA,NA,1,0,NA,NA,0,0,1,1,1,0,NA,0,NA,0,0,NA,NA,1,1,0,1,0,1,NA,0,0,1,1,1,0,NA,0,1,NA,0,0,NA,NA,1,0,1,0,NA,0,NA,0,0,0,1,0,NA,0,1,0,0,NA,NA,NA,NA,0,1,0,1,1,0,0,0,NA
"831",1,0,0,1,1,0,1,0,0,NA,1,1,0,1,NA,1,0,1,0,1,1,1,0,1,1,NA,0,0,1,1,1,NA,1,1,1,0,NA,NA,0,1,0,1,0,1,1,0,0,NA,0,1,1,1,0,1,1,0,1,NA,1,1,NA,NA,NA,1,1,0,1,0,NA,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,NA,0,1,0,0,1
"832",0,1,0,0,0,0,NA,NA,NA,0,0,1,NA,0,0,0,0,0,NA,0,0,1,NA,0,0,0,0,0,0,1,NA,1,NA,0,0,0,0,NA,0,0,0,1,0,NA,NA,0,0,0,0,0,0,1,0,NA,0,NA,0,0,1,0,0,1,0,0,NA,0,0,NA,1,1,0,1,0,0,NA,0,0,0,1,NA,0,1,0,0,0,NA,0,0,1,0,NA,1,0,NA,0,NA,0,NA,1,NA
"833",1,1,0,0,0,1,1,0,0,1,1,NA,1,NA,0,1,1,NA,0,1,NA,1,0,NA,NA,NA,NA,0,0,NA,1,1,0,0,0,1,1,0,0,1,NA,1,0,0,0,1,1,1,0,1,1,1,0,0,0,NA,0,0,0,1,1,NA,0,0,NA,NA,1,0,0,1,NA,1,0,0,0,1,1,0,0,1,NA,1,0,0,0,1,1,0,0,1,NA,1,1,0,0,1,1,0,0,1
"834",NA,0,0,NA,0,0,0,NA,0,0,1,0,NA,0,NA,0,NA,0,0,0,1,0,0,NA,0,NA,NA,0,0,0,1,0,0,0,NA,NA,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,NA,0,0,1,0,NA,0,0,NA,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"835",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,NA,NA,NA,NA,NA,1,0,0,NA,0,0,0,0,0,0,0,NA,0,1,0,0,NA,0,0,0,NA,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,NA,0,NA,1,0,NA,1,0,0,0,0,0,0,1,0,NA,1,0,0,NA,0,NA,0,1,0,NA,1,0
"836",1,NA,1,1,0,1,0,1,1,0,1,NA,1,NA,1,NA,0,0,0,1,1,0,1,1,0,1,NA,0,NA,1,1,0,0,1,0,0,0,0,0,1,1,NA,1,1,1,0,NA,NA,0,1,1,1,1,1,0,1,0,0,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,1,NA,1,1,1,0,NA,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,NA,0,0,0,0,0,NA
"837",0,NA,NA,0,0,1,NA,0,0,NA,1,NA,0,NA,1,1,1,0,0,0,0,1,0,NA,0,NA,0,0,0,NA,1,1,0,NA,0,1,1,0,0,NA,1,NA,0,NA,1,1,1,1,NA,NA,1,1,0,NA,0,NA,0,0,0,NA,1,NA,0,NA,0,1,1,0,0,1,1,1,NA,0,0,1,0,NA,NA,0,NA,1,0,0,1,NA,0,NA,0,0,1,NA,0,NA,NA,1,NA,0,0,NA
"838",0,1,0,0,1,0,0,0,NA,0,0,1,NA,0,1,0,0,1,0,0,0,1,NA,NA,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,NA,1,0,0,1,0,0,NA,0,0,0,1,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,1,0,0,0,0,0,0,1,0,NA,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,NA,0,1,0,0,1,0,0,1,NA,0
"839",0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
"840",NA,0,1,1,NA,1,0,0,1,1,0,0,1,0,1,1,0,0,0,NA,0,0,NA,NA,1,1,NA,0,1,NA,0,0,1,0,NA,1,0,NA,0,1,0,0,0,0,1,0,0,NA,0,NA,0,0,NA,0,NA,1,0,0,NA,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,NA,0,1,NA,NA,1,0,NA,1,1,0,0,1,0,1,1,0,0,NA,1
"841",0,0,0,1,0,0,NA,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA,0,1,0,NA,NA,0,0,NA,NA,0,NA,1,1,0,0,0,0,NA,0,0,0,1,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,0,NA,NA,1,1,0,NA,0,0,1,0,0,0,0,1,0,0,NA,0,NA,0,0,0,1,NA,0,0,0,0,0
"842",0,1,0,NA,0,1,NA,NA,NA,NA,1,1,0,NA,1,1,0,0,1,1,0,1,0,0,0,NA,0,0,1,1,NA,NA,0,1,0,1,NA,0,1,NA,0,NA,0,1,0,0,NA,0,1,NA,0,NA,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,NA,1,1,1,1,0,NA,0,0,0,NA,1,1,0,1,NA,0,0,1,1,0,NA,1
"843",0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,NA,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,0,NA
"844",1,0,0,1,1,1,NA,0,0,0,0,0,0,NA,1,NA,0,0,0,0,0,0,0,NA,1,1,0,0,0,NA,NA,0,0,0,1,1,1,0,NA,1,NA,0,0,NA,0,0,NA,NA,0,0,0,0,0,NA,1,1,NA,0,0,1,0,NA,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,NA,1,0,NA,0,0,0,0,0,1,NA,1,0,0,0
"845",0,0,0,1,0,NA,0,1,0,NA,0,0,0,NA,1,1,0,1,0,1,0,1,0,NA,NA,1,0,1,0,1,0,1,0,NA,1,NA,NA,1,0,1,0,0,0,1,0,NA,0,1,NA,1,NA,1,0,1,0,0,0,1,0,NA,NA,0,0,NA,0,0,0,1,0,1,NA,0,0,1,0,NA,NA,1,NA,1,0,0,0,1,NA,0,NA,1,0,1,NA,0,NA,1,0,NA,0,1,0,1
"846",0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0
"847",NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,0,NA,0,0,1,NA,0,NA,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"848",0,1,0,1,0,NA,1,NA,NA,0,0,1,0,1,1,0,NA,1,1,0,0,1,0,0,0,1,NA,0,1,NA,0,1,0,1,0,NA,1,0,NA,1,NA,1,0,1,1,0,1,1,NA,1,0,1,0,NA,0,1,0,0,1,1,0,NA,0,0,0,1,1,1,1,1,NA,1,NA,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
"849",1,NA,1,NA,NA,1,NA,1,0,NA,1,1,1,1,1,1,1,1,0,NA,1,1,1,1,0,NA,NA,1,NA,NA,1,NA,1,1,NA,1,1,1,0,1,1,1,1,1,1,NA,1,1,0,1,1,1,1,1,NA,NA,1,1,0,NA,1,1,NA,1,NA,1,1,1,0,NA,1,1,NA,NA,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,NA,1,1,1,0,1,1,1,0,1
"850",0,0,0,0,1,1,1,0,1,NA,NA,0,NA,1,1,0,1,NA,1,1,1,0,0,0,1,1,NA,0,1,1,1,0,0,1,0,0,1,NA,NA,NA,1,0,NA,1,1,0,1,0,1,NA,1,0,0,NA,NA,1,1,0,1,1,1,NA,0,0,1,NA,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,NA,0,0,1,NA,NA,0,1,NA,NA,0,0,1,1,0,1,0,1,NA
"851",1,1,1,1,NA,0,0,1,0,0,1,1,1,1,0,1,0,1,NA,0,1,1,1,NA,NA,1,NA,1,0,0,1,1,NA,1,0,0,0,NA,0,0,NA,1,1,1,0,0,NA,1,0,0,1,1,1,1,NA,1,0,1,0,0,NA,1,1,1,0,0,0,1,NA,NA,1,1,1,1,0,NA,0,1,0,0,1,1,NA,1,NA,NA,0,NA,NA,0,NA,1,1,1,0,0,0,1,NA,0
"852",0,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,NA,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,NA,0,NA,0,0,0,0,0
"853",0,0,0,1,NA,NA,0,NA,0,0,NA,0,0,1,0,0,0,1,NA,NA,NA,0,0,1,NA,0,NA,NA,0,0,0,NA,0,1,0,0,NA,0,0,NA,0,0,0,1,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,NA,0,0,1,NA,0,NA,NA,0,0,NA,0,NA,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,1,NA,NA
"854",1,1,1,1,0,1,NA,0,0,NA,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,NA,NA,0,NA,1,0,0,NA,1,NA,0,1,0,NA,1,1,0,0,1,NA,1,1,NA,1,NA,0,0,0,1,0,1,1,0,NA,1,0,0,1,1,1,0,NA,NA,1,1,0,0,0,1,NA,0,1,0,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,0,0,0
"855",1,0,NA,1,NA,0,0,0,0,0,1,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,0,0,NA,0,0,0,0,NA,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,NA,0,0,0,1,0,NA,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,1,0,1,1,0,0,0,NA,0,0
"856",0,0,1,NA,0,0,0,0,0,0,NA,NA,1,0,1,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,0,0,0,0,NA,0,1,0,NA,0,NA,0,NA,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0
"857",NA,1,0,0,1,1,0,0,1,0,0,1,NA,NA,1,0,NA,NA,0,0,0,1,0,NA,NA,NA,0,0,1,1,NA,1,0,1,1,0,1,0,0,1,0,1,0,1,NA,0,1,NA,1,1,0,1,0,0,1,NA,0,0,1,1,0,1,0,0,1,NA,NA,0,1,1,0,1,0,0,1,0,0,0,NA,1,0,1,0,NA,NA,1,NA,0,NA,0,0,1,0,1,1,0,0,NA,1,1
"858",NA,0,0,NA,0,NA,0,1,NA,0,NA,0,0,0,1,1,0,1,0,0,0,1,0,0,NA,1,0,1,0,0,0,NA,0,0,1,1,NA,1,0,0,0,NA,0,0,0,1,0,1,0,0,0,1,0,0,NA,1,1,NA,0,1,0,0,0,1,0,1,NA,1,0,0,0,NA,NA,0,1,1,1,1,NA,1,0,NA,0,0,0,1,1,1,0,NA,0,0,0,0,NA,NA,0,1,0,NA
"859",0,0,1,0,NA,0,NA,0,1,0,NA,0,1,0,1,0,1,NA,0,0,0,0,1,0,1,NA,0,0,1,0,0,0,NA,0,0,0,1,0,0,0,0,0,1,0,NA,NA,1,1,NA,0,0,NA,1,0,0,0,1,0,1,0,0,0,1,0,0,0,NA,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,0,1,0,NA,NA,0,0,1,0,NA,0,1,0,1,0
"860",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,1,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,1,0,0,0,NA,0,0,0,0,NA,1,0,0,0,1,0,0,NA,0,0,1,NA,0,0,NA,0,0,0,NA,NA,1,0,0,0,0,NA,0,0,NA,0,1,NA,0,0,0,NA,0,0,0,0,1
"861",0,0,1,1,0,0,0,NA,0,0,0,NA,1,1,NA,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,NA,1,0,0,1,0,NA,0,NA,NA,1,NA,0,NA,NA,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,1,1,0,NA,0,NA,0,0,0,NA,1,0,0,0,0,0,0
"862",NA,0,0,1,0,0,0,0,0,NA,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,1,0,0,NA,0,0,NA,0,0,NA,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0
"863",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,1,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,NA,0,NA,1,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,NA,0,0,0,1,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1
"864",0,NA,NA,0,0,1,0,0,0,0,NA,0,1,NA,0,0,1,NA,0,0,0,0,1,0,0,1,0,0,NA,0,0,0,1,0,0,0,1,0,0,0,0,NA,1,0,NA,0,1,NA,0,0,0,0,1,NA,NA,1,0,0,0,0,NA,0,NA,NA,0,0,1,0,0,NA,NA,0,1,0,0,NA,1,NA,0,0,0,0,1,NA,0,0,0,NA,0,0,0,NA,1,0,0,0,NA,0,NA,0
"865",0,NA,1,1,1,0,0,0,1,1,0,0,1,0,NA,0,NA,0,0,NA,0,0,1,NA,NA,1,0,NA,1,1,1,NA,1,1,1,0,NA,0,0,NA,0,1,1,1,NA,NA,NA,1,0,1,1,0,NA,1,1,0,NA,0,1,1,0,NA,1,NA,1,0,0,0,NA,NA,1,0,1,0,1,0,NA,1,NA,1,NA,0,0,1,1,0,0,0,NA,1,0,1,1,NA,1,0,0,0,0,1
